educ,economycode,pop_adult,wgt,female,age,inc_q,emp_in,urbanicity,account,borrowed,saved,receive_wages,receive_transfers,receive_pensions,pay_utilities,fin19,fin22a,fin24a,fin24c,fh2a,fh1,fh2,fin37,fin38,fin42,internet_use,con1,Income group
1.0,TCD,10289880,1.8031803736509,1,18,4.0,2.0,1.0,0,1.0,0.0,4.0,3.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0,1,Low income
3.0,BIH,2764009,0.793551533277164,2,55,5.0,1.0,1.0,1,1.0,1.0,1.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
1.0,GIN,8464230,1.29280238276968,2,55,4.0,1.0,1.0,0,1.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0,2,Lower middle income
2.0,NGA,133329232,0.675195681089481,2,40,3.0,1.0,1.0,1,1.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0,1,Lower middle income
1.0,CIV,18301587,1.01163247038363,2,44,4.0,1.0,1.0,1,1.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0,1,Lower middle income
1.0,MDG,18851036,0.681124322983811,1,26,3.0,1.0,1.0,0,1.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,Low income
2.0,SLE,5200533,0.847419570825321,2,22,4.0,1.0,1.0,1,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0,1,Low income
2.0,MUS,1070318,0.307284036154514,2,70,3.0,2.0,2.0,1,1.0,0.0,,,,,2.0,1.0,,1.0,,,,,,,1,1,Upper middle income
2.0,MLI,12725942,0.196310910836331,2,24,4.0,1.0,1.0,1,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0,1,Low income
2.0,THA,60882768,1.53872456992809,1,22,3.0,1.0,2.0,1,1.0,1.0,1.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,CMR,16524096,1.21199516266475,2,20,2.0,1.0,1.0,1,1.0,1.0,1.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
1.0,GHA,21563813,1.32565868231718,2,27,2.0,1.0,1.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0,2,Lower middle income
2.0,THA,60882768,0.647184837999129,2,20,5.0,1.0,1.0,1,0.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
3.0,CHN,1176678702,0.360949545272359,1,55,5.0,,1.0,1,1.0,1.0,,,,,1.0,2.0,3.0,2.0,,,,,,,1,1,Upper middle income
2.0,MEX,97411242,0.28056995399802,2,38,4.0,1.0,2.0,1,0.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1,1,Upper middle income
2.0,VEN,20899114,1.64161109523333,2,40,2.0,2.0,2.0,1,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
3.0,LBY,5262910,0.57140859986099,2,21,3.0,1.0,1.0,0,1.0,1.0,,,,,2.0,2.0,3.0,2.0,,,,,,,1,1,Upper middle income
1.0,TUN,9219268,0.604512338094207,1,58,3.0,2.0,1.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,Lower middle income
2.0,JOR,7867178,1.38227746694428,2,46,1.0,1.0,2.0,1,1.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1,1,Upper middle income
2.0,LBR,3295997,0.621079652987118,2,52,5.0,1.0,1.0,0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,Low income
3.0,UKR,32338724,0.50260404959967,2,34,3.0,2.0,,1,1.0,1.0,,,,,2.0,2.0,3.0,2.0,,,,,,,1,1,Upper middle income
1.0,PHL,82023644,0.513334176162277,1,78,3.0,2.0,2.0,0,1.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0,2,Upper middle income
2.0,PSE,3183655,1.02166397417538,2,40,1.0,1.0,1.0,1,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,IND,1077731602,0.451461566281059,1,30,2.0,2.0,1.0,1,1.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,1,Lower middle income
3.0,MYS,27297352,1.18927556363492,2,34,4.0,1.0,2.0,1,0.0,1.0,1.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1,1,Upper middle income
2.0,GEO,2933716,0.761751148998804,1,61,1.0,2.0,1.0,1,1.0,0.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0,1,Upper middle income
1.0,CIV,18301587,0.802581601666805,1,31,4.0,1.0,1.0,0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1,1,Lower middle income
1.0,MOZ,18581790,0.130013184064284,2,74,5.0,2.0,1.0,1,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0,2,Low income
3.0,JOR,7867178,0.247702905246691,2,65,5.0,2.0,2.0,1,1.0,0.0,4.0,4.0,1.0,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1,1,Upper middle income
2.0,BWA,1679590,1.6886104782963,1,32,3.0,1.0,1.0,1,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0,1,Upper middle income
1.0,IND,1077731602,0.56922516199818,2,30,2.0,1.0,1.0,1,1.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
1.0,BWA,1679590,0.807375328825853,2,100,1.0,2.0,1.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,Upper middle income
1.0,HND,7345357,2.4369881524584,1,16,4.0,2.0,1.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
3.0,LBY,5262910,0.75056800603004,2,44,3.0,1.0,2.0,0,1.0,0.0,,,,,2.0,2.0,1.0,2.0,,,,,,,0,1,Upper middle income
1.0,MRT,2860979,2.18694292093415,1,31,2.0,1.0,1.0,1,1.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0,2,Lower middle income
3.0,TUR,66691005,1.31539208291275,2,23,5.0,1.0,2.0,1,1.0,1.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1,1,Upper middle income
1.0,ALB,2278004,0.508745507781156,1,67,2.0,2.0,1.0,0,1.0,0.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1,1,Upper middle income
2.0,ZMB,12029200,0.30164756178112,2,68,4.0,1.0,1.0,1,1.0,0.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0,1,Lower middle income
2.0,ECU,13484219,0.737369177401514,2,60,2.0,1.0,1.0,1,0.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,SLE,5200533,0.817659799415098,1,15,1.0,2.0,1.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,2,Low income
2.0,PER,25601447,0.335005850843464,2,67,3.0,1.0,2.0,1,1.0,1.0,4.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
3.0,BOL,8553476,0.451363277558358,1,44,5.0,2.0,1.0,1,1.0,0.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,JOR,7867178,0.681718266414029,1,32,3.0,2.0,2.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,Upper middle income
2.0,NIC,4830854,0.818183422273293,2,23,4.0,2.0,1.0,0,0.0,0.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,ECU,13484219,2.01062367983633,2,40,3.0,1.0,1.0,1,1.0,1.0,4.0,3.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1,1,Upper middle income
1.0,MWI,12384937,1.02314944265511,1,46,4.0,1.0,1.0,1,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0,2,Low income
1.0,MDG,18851036,0.772348837593769,2,31,5.0,1.0,2.0,1,1.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,1,Low income
3.0,NAM,1858089,0.487446422272282,2,38,4.0,1.0,1.0,1,0.0,1.0,4.0,4.0,4.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,DZA,32019804,1.03604325381082,2,30,3.0,1.0,1.0,0,1.0,0.0,,,,,2.0,2.0,3.0,2.0,,,,,,,1,1,Upper middle income
1.0,NAM,1858089,3.09241118416712,1,73,1.0,2.0,1.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,2,Lower middle income
3.0,MNG,2344987,1.23640852271937,1,49,5.0,1.0,2.0,1,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1,1,Upper middle income
1.0,THA,60882768,1.20257513656441,1,49,4.0,1.0,1.0,1,1.0,1.0,4.0,4.0,4.0,2.0,2.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0,2,Upper middle income
2.0,IDN,211076339,0.717265163027792,1,35,4.0,1.0,2.0,1,1.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,Upper middle income
1.0,GAB,1573811,2.55795932825247,2,15,1.0,1.0,1.0,1,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1,1,Upper middle income
3.0,CHN,1176678702,0.141783379747549,2,59,5.0,,1.0,1,1.0,1.0,,,,,2.0,2.0,3.0,2.0,,,,,,,1,1,Upper middle income
3.0,ZAF,46723498,0.668397185935177,2,30,5.0,1.0,1.0,1,1.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,SEN,11094279,0.88480712815387,2,19,5.0,2.0,2.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
1.0,PSE,3183655,1.80838428944729,2,15,2.0,2.0,1.0,1,0.0,0.0,4.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,NPL,21168213,0.906142486825069,1,18,4.0,2.0,2.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
1.0,MLI,12725942,0.884003539331978,1,41,3.0,1.0,1.0,0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,Low income
,ZAF,46723498,1.69455676205378,2,20,5.0,2.0,1.0,0,0.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,TUN,9219268,0.399344275559934,1,46,4.0,2.0,2.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
1.0,BFA,13262560,0.930157177841694,1,68,4.0,1.0,2.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0,2,Low income
1.0,MAR,27893979,0.973580778517301,2,58,3.0,1.0,2.0,0,1.0,0.0,4.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1,1,Lower middle income
3.0,AZE,7885113,0.897885140268175,2,54,4.0,1.0,1.0,1,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1,1,Upper middle income
1.0,VEN,20899114,0.980422436499794,2,58,5.0,1.0,1.0,0,0.0,0.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,Lower middle income
1.0,PER,25601447,1.72009035384535,1,49,1.0,2.0,1.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,2,Upper middle income
2.0,ZWE,9588258,0.715084501564749,1,21,2.0,2.0,1.0,0,0.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,Lower middle income
2.0,MNG,2344987,1.34986889447835,1,65,2.0,2.0,2.0,1,0.0,0.0,4.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,0,1,Upper middle income
1.0,CHN,1176678702,4.18792172275842,1,60,2.0,,2.0,1,0.0,1.0,,,,,1.0,2.0,3.0,2.0,,,,,,,1,1,Upper middle income
2.0,BGD,122837439,1.066625198461,1,16,2.0,2.0,2.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,2,Lower middle income
2.0,PER,25601447,2.47741893045889,2,80,2.0,2.0,2.0,0,0.0,0.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,2,Upper middle income
2.0,LKA,17109247,1.09322695225312,1,29,2.0,2.0,1.0,1,1.0,0.0,4.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,IDN,211076339,0.275779893822794,1,20,5.0,1.0,1.0,1,0.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,COD,57033055,0.161614194390529,1,20,3.0,1.0,1.0,1,1.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,Low income
2.0,VEN,20899114,0.914900403631737,1,37,4.0,1.0,2.0,0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
1.0,TCD,10289880,0.946889497207524,1,32,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1,1,Low income
1.0,THA,60882768,0.135631464397121,1,75,3.0,1.0,1.0,1,0.0,1.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0,1,Upper middle income
1.0,CHN,1176678702,0.184220602538181,2,44,1.0,,1.0,1,0.0,1.0,,,,,2.0,2.0,3.0,2.0,,,,,,,1,1,Upper middle income
1.0,BFA,13262560,0.653692723987395,1,21,1.0,1.0,2.0,0,1.0,0.0,2.0,4.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,Low income
1.0,CHN,1176678702,1.39148656815875,2,82,1.0,,1.0,1,1.0,1.0,,,,,2.0,2.0,3.0,2.0,,,,,,,0,1,Upper middle income
3.0,SLE,5200533,0.60999778597705,2,30,5.0,1.0,2.0,1,0.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1,1,Low income
2.0,MNE,503215,1.38130823586231,1,49,3.0,2.0,2.0,1,0.0,0.0,4.0,4.0,4.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,ECU,13484219,0.392752116441286,2,21,4.0,1.0,1.0,0,0.0,0.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
1.0,VNM,76663207,0.264749374610199,1,41,4.0,1.0,1.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
1.0,TCD,10289880,0.291048598812057,2,18,1.0,1.0,1.0,0,1.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0,2,Low income
2.0,PAK,155833628,0.546423728208898,1,17,4.0,2.0,1.0,0,1.0,0.0,4.0,3.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0,2,Lower middle income
2.0,GAB,1573811,0.32703484233363,2,35,5.0,2.0,2.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
1.0,ZMB,12029200,3.09647881418448,1,66,3.0,2.0,2.0,1,1.0,1.0,4.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0,1,Lower middle income
2.0,CHN,1176678702,0.392554559485686,2,57,5.0,,2.0,0,0.0,1.0,,,,,2.0,2.0,3.0,2.0,,,,,,,1,1,Upper middle income
1.0,EGY,77385958,0.905740171382788,1,36,1.0,1.0,2.0,0,1.0,0.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0,1,Lower middle income
2.0,MNG,2344987,1.03240107047161,2,29,2.0,1.0,1.0,1,1.0,0.0,4.0,4.0,4.0,4.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1,1,Upper middle income
1.0,CHN,1176678702,4.18792172275842,2,30,1.0,,,1,0.0,0.0,,,,,2.0,2.0,2.0,2.0,,,,,,,1,1,Upper middle income
1.0,BIH,2764009,1.13922821114279,1,67,2.0,2.0,1.0,1,0.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0,1,Upper middle income
2.0,COL,41544122,2.28267323856862,2,76,2.0,2.0,2.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,2,Upper middle income
3.0,CHN,1176678702,0.930643626790193,2,26,5.0,,2.0,0,0.0,0.0,,,,,2.0,2.0,1.0,2.0,,,,,,,0,1,Upper middle income
2.0,ZAF,46723498,1.35843385160293,2,20,5.0,1.0,1.0,1,1.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1,1,Upper middle income
2.0,ARM,2406318,0.639459554771732,1,66,4.0,2.0,2.0,0,0.0,0.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,BWA,1679590,0.221192771424963,2,30,5.0,1.0,1.0,1,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1,1,Upper middle income
2.0,ZWE,9588258,0.358903609585695,2,39,2.0,2.0,1.0,1,1.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0,2,Lower middle income
1.0,PAK,155833628,0.285730633617055,1,35,4.0,2.0,1.0,0,1.0,0.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,2,Lower middle income
3.0,PRY,4874331,2.87152258154281,2,30,2.0,1.0,1.0,1,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1,1,Upper middle income
2.0,CHN,1176678702,0.979694180710032,2,38,2.0,,1.0,1,0.0,0.0,,,,,1.0,2.0,3.0,2.0,,,,,,,1,1,Upper middle income
1.0,CMR,16524096,0.964749680582066,2,23,5.0,1.0,1.0,0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,SLV,4718943,0.433425840061672,1,35,5.0,1.0,1.0,1,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
1.0,GHA,21563813,0.53630701341107,1,24,2.0,2.0,2.0,1,1.0,0.0,4.0,1.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1,1,Lower middle income
2.0,DOM,8281568,0.280626365894991,1,21,5.0,1.0,2.0,1,1.0,1.0,4.0,4.0,4.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1,1,Upper middle income
1.0,NAM,1858089,3.09241118416712,2,40,1.0,1.0,1.0,0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0,1,Lower middle income
2.0,PER,25601447,2.81030332422435,1,27,2.0,1.0,1.0,1,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,KAZ,14324777,1.04999946511722,1,34,4.0,1.0,2.0,1,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,TJK,6596875,1.22595545114482,1,40,5.0,2.0,1.0,0,1.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
3.0,MDA,1966418,0.492358330158958,1,74,2.0,2.0,1.0,1,0.0,0.0,4.0,4.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0,1,Upper middle income
3.0,CHN,1176678702,3.31337592538773,2,37,5.0,,2.0,1,1.0,1.0,,,,,1.0,1.0,3.0,2.0,,,,,,,1,1,Upper middle income
3.0,MDA,1966418,0.543157097355968,1,51,5.0,1.0,1.0,1,1.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1,1,Upper middle income
3.0,TUR,66691005,1.03703352694141,2,36,5.0,1.0,2.0,1,1.0,1.0,1.0,4.0,4.0,4.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,SLE,5200533,1.40691051502736,1,19,4.0,1.0,1.0,0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1,2,Low income
2.0,UZB,24646062,1.67880667534993,2,21,2.0,2.0,1.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,2,Lower middle income
3.0,IND,1077731602,0.83495696041013,1,24,3.0,2.0,1.0,1,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
1.0,THA,60882768,0.135631464397121,1,60,2.0,1.0,2.0,1,0.0,1.0,4.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0,2,Upper middle income
3.0,CIV,18301587,0.291913183603325,2,50,5.0,2.0,2.0,1,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0,2,Lower middle income
1.0,COD,57033055,2.00405354321209,2,27,4.0,1.0,2.0,0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,0,1,Low income
3.0,VEN,20899114,0.548847895312639,1,50,5.0,1.0,1.0,1,1.0,1.0,4.0,4.0,4.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1,1,Lower middle income
3.0,IRN,69914781,0.940280347317487,1,34,5.0,1.0,2.0,1,0.0,1.0,,,,,2.0,2.0,3.0,1.0,,,,,,,1,1,Upper middle income
2.0,MWI,12384937,0.29806788366831,2,27,4.0,1.0,1.0,1,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0,1,Low income
1.0,NER,13873697,1.98621901495455,2,70,3.0,1.0,1.0,0,1.0,0.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0,2,Low income
2.0,PSE,3183655,0.9265550927718,2,42,3.0,1.0,2.0,0,0.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,TGO,5593530,1.06413694332391,1,19,1.0,2.0,2.0,1,0.0,1.0,4.0,1.0,4.0,4.0,2.0,2.0,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1,1,Lower middle income
2.0,MNE,503215,0.766166295000411,2,54,3.0,1.0,2.0,1,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,Upper middle income
